account_id,summoner_name,tier,match_id,queue,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
IlAKf0Gt-BKDNxaCvlEC9Ve4EfionQfAmhVbKeb3nvxLi5zBOUTJDTNh,나곧만렙,GOLD,4552048501,420,100,JUNGLE,1660,11,4,8,1,5,16726,0,1,17705,29410,529,19,6,28703,12487,47,155,26,236,2,4,3,0.5652173913043478,0.07692307692307693,560,361,5125,1396,7146,11123,2164,8284,8369,2503,13551,6035,3679,9779,8222,4801,2821,7015,6789,4950,9650,4253,3316,7040,7766,9497,10545,2383,2440,1818,9967,5384
-RJh47I28yXVhQM1sZzeXIOj73BtuW5QSfq2tZwY32co,때론 시큰하게,GOLD,4552048501,420,100,SUPPORT,1660,14,4,5,2,11,15960,0,1,3695,8502,4854,59,43,9744,9930,40,4,4,242,7,31,2,0.6956521739130435,0.15384615384615385,311,649,6416,1533,12437,2692,12104,2143,13471,3592,13461,3535,7392,1668,11563,1798,12606,2234,13304,3664,9008,1514,13202,3458,10804,2171,10625,1151,13449,3928,394,461
CrFmPcw4k7A8tNms03xsU8yl2WXKTGTTLp-B7kXKKYG_hTStCxw3_Q2T,그만던져츠바러마,GOLD,4552048501,420,100,MID,1660,12,4,0,3,4,17970,0,1,5160,32995,31520,31,13,12256,10528,196,8,0,266,3,9,0,0.17391304347826086,0.23076923076923078,351,293,6353,4725,7017,7270,8174,8184,7006,7129,7912,7879,7323,7288,7216,7427,7091,7059,7200,7014,2938,9582,7133,7204,7856,8119,7724,7522,6667,6933,7897,7592
tWgcJkBHZ-dM4c34KNIQ86RRJFkWlTUbury7z8xXvO9Yexc,혀봉시에이팅,GOLD,4552048501,420,100,BOTTOM,1660,7,4,6,5,12,21994,3080,2,7906,11886,6589,31,46,15069,12460,167,34,11,829,3,10,2,0.782608695652174,0.38461538461538464,221,471,2890,1022,12418,2408,12533,2239,13388,3829,13121,3855,6577,986,11816,1759,12497,2393,13719,3840,10484,1390,13599,3732,11297,1692,7458,1305,13690,3803,4065,4352
Q6RaKoRZ6wHCRbXHtwXVmlNFI6-9tltwTJjapMQ6v6CHvt0,내 이름은 녕녕이,GOLD,4481819668,420,200,MID,1416,14,4,3,8,1,11567,0,1,16706,2722,806,15,5,25666,7102,122,0,0,47,3,8,2,0.3076923076923077,0.22857142857142856,14277,14223,10025,5234,6944,6984,7367,7268,13145,12478,7590,7338,6731,8292,9177,8527,8402,7984,6408,6685,8989,7221,9131,8752,9129,8862,11169,7501,9536,5670,8128,6741
PCJ-NZCZFsUlxyhdIbVL2dkxg8bwSoRcMqn3m55ObKAUvS0,내방의밤꽃냄새,GOLD,4481819668,420,200,BOTTOM,1416,12,4,1,6,5,11586,0,1,6388,0,0,18,0,13450,8054,153,4,0,89,2,8,3,0.46153846153846156,0.17142857142857143,14147,14401,10447,3239,12634,2601,12944,1998,11934,2844,12649,2507,13022,2569,12398,2589,13708,4315,13451,5757,14083,12568,13964,4835,12826,3176,14118,6558,12971,1936,13751,5600
RwGpUY9Jw9nOblo2tysr-M01e_yuNetXN2VCVQ82wbys,DZZX,GOLD,4481819668,420,200,TOP,1416,12,4,3,5,2,11591,0,1,18147,5532,2209,10,19,18870,9113,151,8,0,172,2,5,2,0.38461538461538464,0.14285714285714285,14486,14511,7729,11713,3264,13088,3568,13176,3319,13169,2312,13330,4014,13656,12584,14087,3532,13254,3169,13142,1403,11621,985,10966,3395,12868,1605,12356,1123,10613,12840,14231
Hc-sUOEXp8ZtCxrjmrJLzexHNpg0kcQ_yxPgZFwARqf18fs,DRX Afer,GOLD,4481819668,420,200,JUNGLE,1416,4,11,4,9,3,9937,0,1,7949,15989,724,12,25,21021,7590,36,80,0,96,1,5,1,0.5384615384615384,0.2571428571428571,14486,14291,12001,7668,11415,7532,2965,12889,10555,2284,12291,6552,6267,10197,6190,12526,3800,11045,8250,10148,9760,8791,12157,3454,9991,4671,7796,9941,784,10561,6437,13367
PWA0NWXnfL-rKokchLSux0kiQji9aMZE5wINEy5cQRqT,준준준준,GOLD,4481819668,420,200,SUPPORT,1416,14,4,2,7,3,6773,2482,2,4860,251,0,29,10,11951,5669,18,0,0,59,0,14,3,0.38461538461538464,0.2,14237,14579,10913,4332,12680,2214,11491,1737,10976,2214,13072,3964,13131,2419,12894,2057,13726,7478,11335,4576,13063,3910,12605,2974,10148,5085,13503,7458,12478,1834,13496,6843
-oRy3BSD61ukxlj4eGghOz-umszJo7GA_xgo_kmVh2hB0K8,닝기리,GOLD,4310874186,420,100,MID,1955,14,4,14,5,10,38286,0,1,20092,7314,5842,38,11,26839,16505,202,27,10,195,2,11,9,0.7058823529411765,0.16666666666666666,351,293,5880,5316,6829,6827,6507,6806,5085,9071,6155,6574,6205,6284,6950,6783,6458,6522,4053,3524,7379,7299,7324,7408,5827,6225,7459,7610,7445,7815,7363,7195
DehWC8pqONYxUhTrojurxMjWiorXxtSgM-yUjGMDWqTC,샤코엄마,GOLD,4310874186,420,100,SUPPORT,1955,14,4,0,7,8,7224,0,1,18396,954,954,59,24,23847,7730,35,0,0,102,6,22,10,0.23529411764705882,0.23333333333333334,560,581,8620,4197,12796,2057,10440,1202,10273,993,10856,1435,1524,681,9757,5334,10251,1346,6464,1679,3311,10857,2892,1902,5481,5846,8531,6822,3388,13155,958,1605
KFWv9ytJZIO1B6VrQqqcxUjT5L1vkWjz1LyxK37Dh0SNsDY,DRY Dami ,GOLD,4310874186,420,100,BOTTOM,1955,7,4,0,8,2,2679,1416,2,6348,3677,1398,23,12,15068,8385,129,4,0,477,2,10,1,0.058823529411764705,0.26666666666666666,221,471,7709,3634,12512,2093,10359,1438,10225,1208,10799,1531,11072,1471,12548,3019,7608,1262,5347,937,12001,1468,7642,1351,11568,1606,4272,1502,3028,857,11738,1351
8hFLdGj4OFGCqq73iHmLwGa8Vji5KfuFM-g_YpKrq6_IWeV6a0FD5xG0,빻은지,GOLD,4310874186,420,100,TOP,1955,4,12,8,5,4,26172,0,1,23714,7418,5400,22,19,34237,15073,260,6,1,126,2,12,1,0.35294117647058826,0.16666666666666666,311,649,2807,7328,2289,13068,3191,13299,1428,10618,2432,13386,3484,13499,1159,12086,1300,11057,2737,13557,1168,11131,2967,13458,879,10855,1999,11531,2746,13283,3511,12897
U68eZrWT8QeljI6s5qmmhv_uE4C1YyoELBeb5p2JEpGTdcM,JIHE0525,GOLD,4310874186,420,100,JUNGLE,1955,11,4,12,5,4,21545,0,1,25794,39045,8808,26,1,33431,16894,82,132,16,191,1,9,7,0.47058823529411764,0.16666666666666666,560,361,6884,1071,6999,5386,2177,8484,4765,8670,9195,2582,3130,7371,2232,799,9762,4291,7154,10953,3395,9160,6858,5441,5292,5055,2177,8484,9763,4254,8491,6380
2OykLEHEZuyLVg6CC6D_QvtA17u6dAd6FSaLNgIkOIpt,타고난동글이,GOLD,4310874186,420,200,BOTTOM,1955,7,4,9,6,6,21540,2368,4,13167,10222,7914,24,7,18274,13862,180,16,0,237,2,10,2,0.5,0.17647058823529413,14147,14401,11345,5915,12762,3020,11701,1621,11281,1452,11292,1771,11722,1834,13737,6531,11148,1276,11232,1313,13263,3523,12068,6516,6442,6515,3161,12990,3738,13924,2894,13335
KGOYoOJG_vcAXKJAAYSjosYkLZip1fv6DQx4NdCqrX270AJjdnzWxzyK,klklklklklklk,GOLD,4310874186,420,200,MID,1955,14,4,5,7,8,20783,0,1,31734,5596,3586,19,24,33827,11188,156,16,12,200,1,12,2,0.43333333333333335,0.20588235294117646,14277,14223,8722,6708,7115,7524,6787,6890,5642,8501,7236,7077,7777,7540,8021,7675,6931,7177,10108,9904,10556,2401,13096,12456,6107,6515,8954,7804,6849,7732,4746,9802
umYD2sIXghSrhEzrbBAqv8uN3t7Ks8ckai3vdXvGMSw8,최소 극혐,GOLD,4310874186,420,200,SUPPORT,1955,21,4,10,2,12,41506,0,1,10240,4708,1615,79,38,16980,14199,74,4,0,406,6,34,9,0.7333333333333333,0.058823529411764705,14237,14579,9988,5762,12927,2705,11825,1831,11079,1361,11434,1846,12481,1620,13651,6749,11233,3257,12381,1322,13100,2039,11699,7398,6382,6762,2748,13007,3515,13789,4020,13641
UAY2l_nhvShyMVUd2RAsS8yGGoT3yNsO79EtzpeGzi-G,쫑이 앉아,GOLD,4310874186,420,200,JUNGLE,1955,11,4,2,10,8,8111,0,1,18431,13447,1312,24,131,33248,9695,40,113,0,314,1,10,3,0.3333333333333333,0.29411764705882354,14486,14291,11281,6389,10633,8799,6445,12432,5062,9154,10827,5249,12254,13568,4995,11679,12332,6486,9406,13207,5857,12434,11692,11138,4438,12175,11169,6710,10185,10448,4751,11706
bs4Vcp-TynFRhpFgOXbxNySzEj1gUCuwiPKjWvoQN0Ac,해병 최기석,GOLD,4310874186,420,200,TOP,1955,4,12,4,9,2,13893,0,1,12193,3159,2032,34,2,26023,10092,165,21,5,24,4,11,2,0.2,0.2647058823529412,14486,14511,4174,10192,2650,12964,3704,13357,7710,13253,4400,14017,3562,13544,13383,14051,2184,11874,8799,13953,4465,11663,3801,13353,12116,6677,11017,3293,8620,2470,13179,7232
_GYp3DY-BNJAlXj4t8X3993whfi--ebHePlhovsjETXR,뽕 큐,GOLD,4458177296,420,200,BOTTOM,1968,7,4,8,5,9,26529,5980,4,17874,1126,770,24,8,24787,13166,195,4,0,350,1,11,2,0.7083333333333334,0.14705882352941177,14147,14401,13205,6159,12609,2884,13700,4356,13648,4444,12967,2874,13803,5736,13472,3563,13591,3490,13480,4701,14015,10368,13687,4705,13886,9580,13607,4298,11338,4363,13841,7105
i9SgKYZUs5UpMJ2IQ-7ppS7JUrF-oZYbAMSSvITnfgX8,박핑크,GOLD,4458177296,420,200,TOP,1968,12,4,2,4,6,18498,0,1,4688,1413,1413,12,22,19616,9317,168,0,0,284,3,6,3,0.3333333333333333,0.11764705882352941,14486,14511,4042,13549,3779,13430,3577,13569,2041,12559,14062,14180,3876,13649,2230,12868,2574,12651,3603,13659,2591,13105,2983,13146,2613,12721,4090,13266,3059,11949,1298,11034
G1bU-2_34Md-lgyPcAwQxncR_0hZPkNAiLzTkXcyt3Gj,노희림,GOLD,4458177296,420,200,SUPPORT,1968,21,4,1,11,9,8444,8371,5,10161,1115,1115,42,19,24553,7371,17,2,0,34,3,21,9,0.4166666666666667,0.3235294117647059,14237,14579,8794,8233,13159,3088,13244,4635,13843,3628,12505,1405,13316,4570,13089,3464,12339,3180,14033,6943,12730,2596,13138,4254,2769,12349,3212,12826,4244,13292,7650,6801
hTJXruvNRNDxR3EN3DaaBZEtMZnulg4slncfyzxnTafDwC1ZXPn7PxW3,조카레,GOLD,4458177296,420,200,JUNGLE,1968,4,11,6,8,7,13066,0,1,20309,4912,0,26,28,36849,10485,57,88,0,264,6,5,6,0.5416666666666666,0.23529411764705882,14486,14291,14426,14170,11102,8491,5119,9444,7521,6143,12585,2188,8039,11741,7900,9622,9338,7373,11285,8316,1249,12267,7173,7651,13966,4255,13200,4642,11739,5541,11637,6678
cLeko5oYj7s7Y-12VQc6_eE-Cqj4ngwjn0oKD0PLFRT2w5AVqDPcxFYy,liloolil,GOLD,4458177296,420,200,MID,1968,3,4,7,6,10,19275,0,1,12971,1917,1917,44,31,28107,13206,180,16,0,150,4,14,2,0.7083333333333334,0.17647058823529413,14277,14223,8381,8322,7568,7958,7672,7339,8819,8132,8452,5948,7518,7586,7270,7442,10036,9580,7280,7677,7937,7706,7814,7458,7858,7680,13626,8975,7463,7582,7603,7577
nfePZw4WslajavSFzlaKhlKDCvxTv0urkxhOTrSgFhCZ,와꾸대장김종현,GOLD,4575930582,420,100,MID,2049,14,4,6,8,12,27450,0,1,15329,1434,1434,26,11,21185,13261,196,8,4,156,2,13,3,0.5625,0.2,351,293,5550,6182,6934,7196,6460,6636,6841,7074,6373,6745,7391,6337,6924,7145,6759,6735,6816,6794,394,461,10602,5414,7377,6290,9771,6430,394,461,10791,3276
MiOF5dEJoZ5OP_b3Iya20J8Kzihpcq54tom4ilPEvKQp,참매실,GOLD,4575930582,420,100,SUPPORT,2049,14,4,1,11,9,8335,2527,2,39093,2066,755,76,29,31412,7040,33,0,0,91,2,33,7,0.3125,0.275,311,649,10565,3258,4026,839,10881,1439,12619,2021,12842,2662,8013,1403,8198,1335,13024,2684,11616,1476,3522,759,11658,3899,11760,3733,9558,5624,11996,2793,874,550
2YoO0bORT9xmjA63GYqrkKATnl2RazURC1-1EjgsiZPP,꿀이니까,GOLD,4575930582,420,100,JUNGLE,2049,11,4,9,6,15,23091,13977,5,64849,9767,0,26,77,38059,13367,46,140,8,1316,2,4,3,0.75,0.15,560,361,8418,4769,7018,4898,2896,7585,5561,8699,2155,8413,13405,2869,6600,4731,13495,3070,10580,3061,4870,5810,1355,10793,3859,7864,11100,8760,7784,3926,11200,1734
N0bHYyF63hhRHvKPGQzipmdoammzO9izLCY7CLiLmRrpZwo,나가지마봐,GOLD,4575930582,420,100,BOTTOM,2049,4,7,6,8,8,26289,1957,3,10125,13875,693,29,6,19352,12070,171,12,0,64,1,13,6,0.4375,0.2,221,471,4784,1533,11553,1738,10946,1310,12320,2327,13024,2742,13709,3093,7712,1661,12611,2673,11416,1868,7183,879,11481,1917,11921,2364,10432,7460,6145,1202,10401,1154
1nknzSMersGDU0Tk56rObVHzcFFDfXgVYPqM-DNMtG2s,팀운없는편,GOLD,4575930582,420,100,TOP,2049,4,12,10,7,12,30918,0,1,76080,18869,2201,17,44,34126,13052,171,12,8,953,1,9,0,0.6875,0.175,560,581,5174,8503,1697,11980,1417,10844,1052,10275,577,975,1603,11429,2620,13638,1360,11264,2907,13145,4108,13798,622,1614,4050,13771,10181,8047,1292,12412,570,1361
npD8Aqgd9FB4w_PM1sKs-BKHH69iZfH60qZL38SPl6Fz9xo,201911월11일군대,GOLD,4575930582,420,200,MID,2049,12,4,10,6,15,32370,0,1,44065,16411,1321,29,13,33444,15224,217,16,0,132,5,9,1,0.625,0.1875,14277,14223,8421,8533,7613,7512,7303,7446,7937,7729,7171,8673,7779,7967,7473,7667,7670,7445,7432,7697,8755,8651,8107,7232,10963,10705,7376,7724,14340,14391,8384,2604
sd__E12f-xcacaq6x_j4wMVy_gM9B4JdBqziKKoNv_157Tk,뉴 히,GOLD,4575930582,420,200,SUPPORT,2049,14,4,3,6,19,10078,0,1,27505,3724,2597,68,43,23437,9919,28,0,0,193,10,31,6,0.55,0.1875,14237,14579,11581,6854,12677,2437,11759,1327,13582,2697,13582,3963,13765,3443,9976,4386,13642,2996,12219,2597,13628,3654,11803,3854,13548,3791,10066,5746,11643,7494,8978,2371
ak5OumO76KiHTDcpqbRop68BbhVp8IKr2XWH7pSKRJxjgp4,lIllIIllIIllIllI,GOLD,4575930582,420,200,BOTTOM,2049,7,4,8,7,12,22879,4233,4,15743,22286,8539,27,8,20313,13860,193,12,4,208,0,10,3,0.5,0.21875,14147,14401,11320,5153,12788,2548,11770,1988,13211,2945,13545,3512,14016,4408,13243,3352,13542,3540,12350,1943,13229,5185,12168,3402,13092,2748,10208,5804,13379,3267,11191,1940
L6wvudK33QBAh0J7IbhKeP4TriTzH0fZ1vSPOVM-F8ulirY,대포먹방,GOLD,4575930582,420,200,JUNGLE,2049,11,4,9,4,16,25419,0,1,45271,18467,608,31,72,45646,14762,39,143,9,643,1,9,3,0.625,0.125,14486,14291,11155,6860,12601,6437,7795,10252,6266,12525,11671,5592,12522,4608,9904,4506,11777,4178,11131,8554,5745,11705,6055,12338,7817,9572,11121,10212,4663,9932,10611,7638
V4kmSvw3to5PEtKgB-X72UrxuqZmu-S7uW33JbMpLO28,카직스보다 렝가,GOLD,4575930582,420,200,TOP,2049,12,4,10,9,8,28529,0,1,26253,14665,4945,31,34,27596,14253,211,11,9,186,4,14,2,0.45,0.28125,14486,14511,4922,13608,2387,12631,1370,10990,2022,11784,5300,13479,2230,11856,4292,13535,3642,10584,3993,13220,2930,12834,2499,11788,9996,14031,1144,10642,1213,12411,2798,12749
SbXNwyzTbbjiJeDwtcQkROKdSmz6puV1NogYp4Dzpwol,운영팀입니다,GOLD,4384760022,420,100,JUNGLE,1216,11,4,12,1,6,14878,0,1,5471,24938,462,25,28,12053,10753,9,132,16,224,4,7,2,0.72,0.125,560,361,737,536,3349,7901,3482,9227,8190,5141,1771,10091,6673,4820,10263,3235,3102,9238,11306,7492,2796,7074,2450,8407,9793,4600,10330,3279,3351,7839,11686,5591
28oeKBpNt2gFqTpSf_bO0N0lxuqhWGuIwmnHeIEoUt9a4w0,비 온 날,GOLD,4384760022,420,100,BOTTOM,1216,7,4,5,0,6,11955,2184,2,3202,7594,5665,14,5,7094,9188,155,8,4,38,1,6,0,0.44,0,221,471,7866,3509,12264,1845,13093,3439,12857,1968,12265,1872,13230,2795,12397,2975,6603,1160,13122,3223,11940,1986,13042,3204,10663,4595,12744,3070,12081,2089,13287,4118
NMTw7D9wZHOcZS8xwhPwyWgKan8qCaqx4F7i3YVrcwzR_98,나 는 진 관,GOLD,4384760022,420,100,MID,1216,4,14,3,2,2,10232,0,1,9572,9361,7564,14,15,10043,9848,203,16,9,132,2,8,0,0.2,0.25,351,293,362,135,7348,7822,8031,8202,7241,7520,7387,7620,7303,6950,7202,7430,7137,7444,8157,8267,7581,7644,5663,13591,1063,6107,3284,13695,1986,12020,2485,1842
vkyhNNFwvzVf9P47rn7Ks54aq-fcxrDqOvX5dSQAGGA_oQIIvAQWPS8l,소나비,GOLD,4384760022,420,100,TOP,1216,12,4,4,4,7,11650,0,1,10631,4151,3337,12,11,16341,9318,150,0,0,77,4,7,1,0.44,0.5,560,581,865,9554,1625,12306,1245,10929,2410,12894,1645,9702,394,461,1680,11639,2229,12025,2741,12959,777,10447,7604,7726,756,583,7757,8282,748,684,11732,5732
xB0e7qbnNlCC7_5pscVkA4jxQhb6Mh5SQeAqTxro4yEv,블루먹을시혼자함,GOLD,4384760022,420,100,SUPPORT,1216,4,14,1,1,11,4726,4628,5,6471,485,485,26,15,8198,5696,26,0,0,113,2,15,3,0.48,0.125,311,649,6598,2522,12143,1878,13419,3639,11964,2970,12105,2645,12361,3146,11921,3766,7921,3377,12817,3235,12856,1852,12479,2863,11746,4012,11929,3990,655,327,11784,5273
oKPRfAYejnSgyPEMFNAit30csTHxb5u_mgyGjU4hMh95hFk,사사건건살인사건,GOLD,4424174249,420,100,BOTTOM,1996,4,7,6,3,13,18117,898,2,10718,10853,2365,34,34,10333,13133,215,20,0,823,8,15,3,0.5277777777777778,0.23076923076923078,221,471,4274,1535,12324,2695,12679,2851,12094,2043,12195,2377,12400,2478,13052,2396,5382,1120,12541,2696,11851,2324,12359,2641,12163,2080,11212,1660,11999,2486,12437,2596
8Qb_r3a8xl0-KIbojWkDrrVVb9kuxphz0LvEiSDmgF_v,고래반찬,GOLD,4424174249,420,100,TOP,1996,12,4,9,6,2,23699,0,1,28871,11362,5710,15,13,37382,13441,178,32,9,285,1,8,2,0.3055555555555556,0.46153846153846156,560,581,2891,7448,1549,11280,1629,10944,1176,11203,695,3099,2268,12413,1131,5809,1211,10685,4048,13724,1000,5458,1330,10979,1259,7718,4149,13722,2189,11952,1454,10848
n0UJ1q54pyyVdcVKnY46gA9gAuuZo3bPh82n5ynAcV3Bi2C1JM3reJTY,쎄주아니,GOLD,4424174249,420,100,MID,1996,14,4,11,1,7,22819,0,1,11203,12781,7385,34,2,16521,14555,217,20,4,23,3,11,5,0.5,0.07692307692307693,351,293,6572,6572,7914,7989,6999,7545,9380,6123,7826,8204,7206,7024,13528,3316,6911,7653,6740,7324,11108,4824,7163,7369,7479,7222,1063,943,7303,7267,6789,7167
LFafF3hhPP_mZAV022NdLMlFxFYdITlPwugZc_6TiVkL,욱 성,GOLD,4424174249,420,100,SUPPORT,1996,4,7,2,1,13,12869,1880,4,3272,3052,2335,23,49,7407,8751,29,0,0,240,1,13,0,0.4166666666666667,0.07692307692307693,311,649,5215,1653,12858,2313,12975,2597,12532,1890,12214,2624,12329,2297,12880,1621,11406,1410,12428,2720,11089,1419,7105,1086,12222,2065,11189,1248,12342,2906,8080,1383
wQ1MiDvNLYjtzC8Jdc2dcwRhLpyP0RIXD4pkGiLO9V7Z,허접을보면우는소,GOLD,4424174249,420,100,SUPPORT,1996,4,11,8,2,12,24327,0,1,15753,26257,2165,97,52,24852,14035,35,176,12,1006,4,4,6,0.5555555555555556,0.15384615384615385,560,361,7545,2816,6939,4488,3366,8496,8785,5435,2841,991,9519,6345,13279,2335,7609,5156,1169,1834,1524,9957,10295,4786,7548,5188,6070,5017,394,461,3117,9114
q8Gcu5oZASGHuF_K6qzHMA8YeCQaEQFKNDn0XwDiADd4sKXwVuFjdxlS,언제든 어디라도,GOLD,4424174249,420,200,JUNGLE,1996,11,4,1,7,4,11593,0,1,19612,13945,865,34,15,34707,10026,35,132,12,530,3,7,5,0.4166666666666667,0.19444444444444445,14486,14291,11239,6743,12315,6469,7513,11005,6624,12256,2033,11665,12622,6182,13798,3263,11006,5533,6890,11402,6099,8545,5267,10589,2534,8336,7391,7160,13748,13436,7213,11096
uXElpm3OR86SM8QeLY-zG7pqfKwOjc6zxuHj6fN390fG,GiantsRoad,GOLD,4424174249,420,200,BOTTOM,1996,7,4,1,8,3,10675,2501,3,6457,3372,1501,17,19,18622,10648,241,13,0,85,3,10,2,0.3333333333333333,0.2222222222222222,14147,14401,11852,3892,13315,3196,13409,3828,12620,2921,13134,3068,12961,3330,13899,3524,13873,3874,13991,10357,13222,2586,13667,3767,13296,3449,12931,2756,13489,4728,13414,3629
4Mjiom_Jhg1yNAuLu2ci7Qq_s50dwC4GtPyzoUGilBhq,당신의자산,GOLD,4424174249,420,200,SUPPORT,1996,14,4,0,11,4,4121,375,5,24115,167,0,48,28,24352,6329,33,0,0,69,2,22,8,0.3333333333333333,0.3055555555555556,14237,14579,9962,6564,13532,3008,13662,3375,12691,1855,13343,2727,13501,2857,13469,2839,12939,3475,13376,4101,12299,2731,13359,4175,13480,2581,14108,13468,11140,7164,11370,4504
ol-db3WX_eB1sc1OOGVMcCmNbG5DwqyaKi5peXg8By4HEx4,나만의 육아꿀팁,GOLD,4424174249,420,200,MID,1996,12,4,2,5,2,10641,0,1,10255,1093,264,19,13,21944,10475,197,17,0,63,3,9,1,0.3333333333333333,0.1388888888888889,14277,14223,8622,6651,8799,8456,8265,7939,7978,8199,14340,14391,8052,7715,10322,9971,7964,8093,8131,7850,8707,8320,9909,7035,8258,8724,10755,5174,12834,12600,7969,7607
m21aOGwMQJg9T8-8Myzd21WA_swhPdNdEoWdwO7881R-TuM,부쉬 속 렝냥,GOLD,4424174249,420,200,TOP,1996,12,4,8,5,1,17643,0,1,16457,7195,5185,21,11,31777,14396,199,5,0,55,0,10,3,0.75,0.1388888888888889,14486,14511,4900,11776,1649,12770,1349,12202,3110,11465,1423,11966,3314,13731,3826,13303,14340,14391,8458,6870,1418,11801,1114,12472,4840,7118,8380,6251,7836,13264,2071,12422
HhmmZC6lmrJRmHUtR3lverbL9RWscHK3Xk_NiSJvw7_fTNc,Truth table,GOLD,4574877180,420,100,TOP,1553,12,4,2,9,7,13359,0,1,29315,1148,0,7,48,30968,7362,101,8,0,297,1,2,2,0.391304347826087,0.34615384615384615,560,581,5475,5554,2255,12679,1341,11517,394,461,496,815,1376,10898,1880,12287,1357,12048,1702,10741,1133,9013,394,461,2329,9860,1217,10580,985,3852,7842,8238
0D4WG1iibGz2uKxQehdan7VOkKXdejSdyXHVvixom6xnSkE,화나 안나,GOLD,4574877180,420,100,BOTTOM,1553,7,4,0,5,8,12366,1414,4,7618,3687,0,18,1,18381,7358,141,4,0,69,2,10,2,0.34782608695652173,0.19230769230769232,221,471,8617,4545,11091,1782,11088,1756,10978,1633,10545,1462,11526,1646,1074,408,10436,878,1695,594,10134,1375,10055,1122,6230,2216,11143,1956,3128,7577,7723,7524
uhZw4ZfsWvR6MjuadwbuP3RE0Twk4gXTTnsMZwhXJloZ,척추마취,GOLD,4574877180,420,100,SUPPORT,1553,14,4,4,3,7,7588,1238,2,4455,4685,529,36,15,9740,7323,65,0,0,187,6,18,6,0.4782608695652174,0.11538461538461539,311,649,7684,5038,11493,1745,11524,1145,10866,1447,9258,1907,11251,1824,4833,762,10042,1491,10328,1647,10404,1662,10715,1741,8486,5633,10819,2179,4644,6902,8020,7794
dWE1koy9OrJi6bzmlv5MyP-De9rO97Ll40HnDOMsATIoeFs,옥수수우,GOLD,4574877180,420,100,MID,1553,12,4,7,4,7,17288,0,1,21104,2047,1782,11,11,24670,10660,148,5,0,40,0,7,0,0.6086956521739131,0.15384615384615385,351,293,6545,4770,7334,7416,7749,7481,6366,6768,6366,6456,7556,8326,7173,7348,6411,6668,8465,6537,1402,1031,1011,869,6974,7149,6929,7078,4913,3002,9026,1103
wrGOrpk4-T23dR5iidaegFsiMfZKtP3OFteNayJs-xnE5Tc,김포찌,GOLD,4574877180,420,100,JUNGLE,1553,11,4,10,5,8,21607,0,1,11911,7830,802,13,16,24885,12286,56,87,0,190,4,5,3,0.782608695652174,0.19230769230769232,560,361,2524,880,8688,2496,5071,7658,3856,9948,6930,4592,1750,12974,7261,6381,9047,2550,10332,1398,3137,7831,7291,5090,8466,3739,7978,3446,5343,5226,7685,2461
0bAjwkbSi7w-5PBTtFMBImUvGNjiCGPGAB7hoQMVMclHXNI,벌수호자 리 신,GOLD,4574877180,420,200,MID,1553,14,4,5,9,5,21749,0,1,14785,3715,2431,30,24,29744,9808,136,20,8,300,1,8,4,0.38461538461538464,0.391304347826087,14277,14223,8510,5658,8034,7733,8653,8609,6912,7379,7226,7334,9407,9139,7043,7069,11121,4836,8013,7107,7031,7230,1378,6384,7834,6510,7498,7400,11234,6501,9551,3537
fQm2LldSD5MYyhOkMjdDDPQWlFxvE7z-3E2kTVor4u0u,훈들스틱,GOLD,4574877180,420,200,JUNGLE,1553,11,4,2,4,6,6177,0,1,19958,36456,2159,33,10,23330,9178,37,105,18,341,7,12,5,0.3076923076923077,0.17391304347826086,14486,14291,5424,8545,7111,11071,3630,6506,11678,8094,8653,2558,12420,6417,12119,9838,9742,5724,9262,2252,3875,9426,11706,7222,10914,12350,5229,10513,2305,8743,7232,10986
MhfxXQyzh0x_EvgLuoYg8r-7eN3KGOgzy89MLCyv9uoChQLC32jaPREU,난또랍,GOLD,4574877180,420,200,BOTTOM,1553,7,4,6,2,5,15042,3329,3,5424,22051,8526,19,15,13483,11373,147,22,7,95,1,7,4,0.4230769230769231,0.08695652173913043,14147,14401,9517,5565,12413,2599,12262,1939,12161,1670,11612,1722,12578,2299,14115,12703,11200,1358,11956,2044,11388,1216,11396,1818,10042,7770,11108,4113,14375,14388,9731,6401
